title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
If I Didn't Love You,Jason Aldean & Carrie Underwood,,15,48,5,44,False,2021-09-04
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,,45,50,8,45,False,2021-09-04
Lil Bit,Nelly & Florida Georgia Line,,23,39,23,46,False,2021-09-04
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,13,41,25,47,False,2021-09-04
Summer Of Love,Shawn Mendes & Tainy,,48,0,1,48,True,2021-09-04
Matt Hardy 999,Trippie Redd Featuring Juice WRLD,,49,0,1,49,True,2021-09-04
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,49,7,50,False,2021-09-04
2055,Sleepy Hallow,,51,51,6,51,False,2021-09-04
A-O-K,Tai Verdes,,52,55,8,52,False,2021-09-04
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,46,13,53,False,2021-09-04
Love Again,Dua Lipa,,54,58,6,54,False,2021-09-04
Volvi,Aventura x Bad Bunny,,22,45,4,55,False,2021-09-04
Rich MF,Trippie Redd Featuring Lil Durk & Polo G,,56,0,1,56,True,2021-09-04
Todo de Ti,Rauw Alejandro,,32,54,13,57,False,2021-09-04
Yonaguni,Bad Bunny,,10,56,12,58,False,2021-09-04
Wild Side,Normani Featuring Cardi B,,14,57,6,59,False,2021-09-04
Already Won,Rod Wave Featuring Lil Durk,,60,0,1,60,True,2021-09-04
Single Saturday Night,Cole Swindell,,26,52,17,61,False,2021-09-04
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,60,18,62,False,2021-09-04
I Was On A Boat That Day,Old Dominion,,63,67,8,63,False,2021-09-04
Motley Crew,Post Malone,,13,53,7,64,False,2021-09-04
Ain't Shit,Doja Cat,,24,59,9,65,False,2021-09-04
Memory,Kane Brown X blackbear,,50,62,7,66,False,2021-09-04
Betrayal,Trippie Redd Featuring Drake,,67,0,1,67,True,2021-09-04
Get Into It (Yuh),Doja Cat,,68,75,3,68,False,2021-09-04
Don't Go,"Skrillex, Justin Bieber & Don Toliver",,69,0,1,69,True,2021-09-04
Woman,Doja Cat,,68,68,4,70,False,2021-09-04
Don't Go Yet,Camila Cabello,,42,64,5,71,False,2021-09-04
Tombstone,Rod Wave,,11,69,22,72,False,2021-09-04
One Mississippi,Kane Brown,,73,0,1,73,True,2021-09-04
Gyalis,Capella Grey,,71,71,4,74,False,2021-09-04
Visiting Hours,Ed Sheeran,,75,0,1,75,True,2021-09-04
You Should Probably Leave,Chris Stapleton,,63,63,8,76,False,2021-09-04
Memory I Don't Mess With,Lee Brice,,72,72,5,77,False,2021-09-04
Holy Smokes,Trippie Redd Featuring Lil Uzi Vert,,50,0,3,78,False,2021-09-04
Miss The Rage,Trippie Redd & Playboi Carti,,11,0,11,79,False,2021-09-04
Cold As You,Luke Combs,,76,77,4,80,False,2021-09-04
My Boy,Elvie Shane,,70,70,9,81,False,2021-09-04
You,Regard x Troye Sivan x Tate McRae,,58,61,11,82,False,2021-09-04
Come Through,H.E.R. Featuring Chris Brown,,64,73,12,83,False,2021-09-04
Buy Dirt,Jordan Davis Featuring Luke Bryan,,76,76,3,84,False,2021-09-04
You Time,Scotty McCreery,,74,74,4,85,False,2021-09-04
MP5,Trippie Redd Featuring SoFaygo,,86,0,1,86,True,2021-09-04
Paralyzed,Sueco,,65,65,2,87,False,2021-09-04
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,80,80,4,88,False,2021-09-04
Brutal,Olivia Rodrigo,,12,0,11,89,False,2021-09-04
I Guess I'm In Love,Clinton Kane,,90,0,1,90,True,2021-09-04
Get Ready,Rod Wave Featuring Kodak Black,,91,0,1,91,True,2021-09-04
Danny Phantom,Trippie Redd Featuring XXXTENTACION,,92,0,1,92,True,2021-09-04
What's Wrong,Rod Wave,,93,0,1,93,True,2021-09-04
Demon Time,Trippie Redd Featuring Ski Mask The Slump God,,94,0,1,94,True,2021-09-04
Knowing You,Kenny Chesney,,87,87,3,95,False,2021-09-04
Tick Tock,Young Thug,,96,0,1,96,True,2021-09-04
Permission To Dance,BTS,,1,66,7,97,False,2021-09-04
AM,Nio Garcia X J Balvin X Bad Bunny,,41,85,9,98,False,2021-09-04
Time Heals,Rod Wave,,99,0,1,99,True,2021-09-04
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,91,91,2,100,False,2021-09-04
